product_code,indexx,BusinessUnit,Type,Products.Business.Line.Leader,Subtype,ProductName,BrandName,Brand.Manager,N_ordered,nEast,N_East,nNorth,N_North,nSouth,N_South,nUnderdark,N_Underdark,nWest,N_West
61486173,1195,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Dragontooth Dagger,ARCANTIC,Enthoril Murkywaters,2662,0.107,285,0.532,1417,0.248,661,0.006,17,0.106,282
61558123,1196,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Maximum Power,SABLE,Nundro Rockseeker,2054,0.158,324,0.361,742,0.332,681,0.012,24,0.138,283
61559090,1197,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Shortbow ,RED CURTAIN,Siras Invictus,4612,0.050,230,0.498,2297,0.404,1865,0.004,20,0.043,200
61564575,1198,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Shortbow ,U.N.N.,Ruralion Baeneduren,5132,0.049,251,0.523,2684,0.363,1861,0.003,13,0.063,323
61611731,1199,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,"Mirror, steel ",U.N.N.,Ruralion Baeneduren,1978,0.182,360,0.376,743,0.303,600,0.009,17,0.130,258
61666222,1200,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Fortitude,ARCANTIC,Enthoril Murkywaters,1970,0.144,284,0.368,725,0.374,736,0.008,15,0.107,210
61716286,1201,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Bronze Horn of Valhalla,SABLE,Nundro Rockseeker,1910,0.128,244,0.338,645,0.362,692,0.008,16,0.164,313
61732232,1202,COMMISSIONS,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Well of Many Worlds,SABLE,Nundro Rockseeker,2114,0.133,282,0.415,877,0.318,673,0.011,24,0.122,258
61748128,1203,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Gem (Star Ruby),U.N.N.,Ruralion Baeneduren,2166,0.163,354,0.333,722,0.355,768,0.014,30,0.135,292
61783781,1204,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Bead of Force,BORDERLANDS,Thaldrak Battlehammer,1828,0.139,254,0.339,620,0.375,685,0.013,23,0.135,246
61866645,1205,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Feywild Shard,BORDERLANDS,Thaldrak Battlehammer,2008,0.173,348,0.356,715,0.316,634,0.007,14,0.148,297
61893476,1206,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Magic Detection,MYTHAL,Arentian Mythrandius,2015,0.183,369,0.332,668,0.341,687,0.004,9,0.140,282
61935743,1207,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Needle of Mending,ARCANTIC,Enthoril Murkywaters,2043,0.104,213,0.402,821,0.344,702,0.017,35,0.133,272
62067346,1208,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Protection,U.N.N.,Ruralion Baeneduren,1774,0.163,289,0.403,715,0.297,527,0.016,28,0.121,215
62078402,1209,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,WIND INSTRUMENT,Pan flute,U.N.N.,Ruralion Baeneduren,1884,0.189,357,0.380,715,0.301,567,0.010,19,0.120,226
62298878,1210,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Military Boots,BORDERLANDS,Thaldrak Battlehammer,1943,0.112,217,0.391,760,0.355,689,0.020,39,0.122,238
62309145,1211,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SHIELD,Animated Shield,SABLE,Nundro Rockseeker,2615,0.133,347,0.427,1116,0.289,755,0.010,26,0.142,371
62376353,1212,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Bag of Tricks,RED CURTAIN,Siras Invictus,2036,0.141,288,0.369,751,0.325,662,0.019,38,0.146,297
62387478,1213,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Robes ,BORDERLANDS,Thaldrak Battlehammer,2053,0.141,289,0.345,709,0.370,759,0.019,38,0.126,258
62400753,1214,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Antitoxin (Crate),RED CURTAIN,Siras Invictus,2355,0.157,370,0.335,788,0.341,803,0.017,39,0.151,355
62423182,1215,LUXURY SPECIALTIES,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Elephant,U.N.N.,Ruralion Baeneduren,2162,0.154,332,0.358,774,0.327,706,0.011,23,0.151,327
62504549,1216,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Resistance,SABLE,Nundro Rockseeker,2051,0.129,265,0.373,765,0.380,779,0.013,27,0.105,215
62524112,1217,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Wagon,U.N.N.,Ruralion Baeneduren,2145,0.136,291,0.381,817,0.331,709,0.008,18,0.145,310
62738371,1218,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Breastplate ,U.N.N.,Ruralion Baeneduren,2496,0.131,327,0.316,788,0.239,596,0.016,41,0.298,744
62788827,1219,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,HELMET,Black Dragon Mask,MYTHAL,Arentian Mythrandius,4860,0.247,1198,0.191,929,0.384,1866,0.007,32,0.172,835
62820608,1220,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Fear,BORDERLANDS,Thaldrak Battlehammer,1889,0.181,341,0.374,707,0.310,585,0.005,10,0.130,246
62823214,1221,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of the Magi,RED CURTAIN,Siras Invictus,3044,0.104,316,0.603,1835,0.185,562,0.002,5,0.107,326
62890116,1222,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Butchers Bib,ARCANTIC,Enthoril Murkywaters,2040,0.145,295,0.308,629,0.329,671,0.017,34,0.201,411
62891052,1223,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,CLOAK,Cloak of Invisibility,ARCANTIC,Enthoril Murkywaters,2082,0.147,306,0.391,814,0.320,667,0.006,12,0.136,283
62930199,1224,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Fire Giant Strength,ARCANTIC,Enthoril Murkywaters,1929,0.143,276,0.368,710,0.359,693,0.015,28,0.115,222
62954168,1225,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,LIVESTOCK,Cow,U.N.N.,Ruralion Baeneduren,2027,0.102,207,0.394,799,0.348,705,0.014,29,0.142,287
63014314,1226,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Atlas of the Endless Horizon,ARCANTIC,Enthoril Murkywaters,2035,0.161,327,0.343,697,0.343,699,0.006,13,0.147,299
63136397,1227,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Weaver’s tools ,BORDERLANDS,Thaldrak Battlehammer,2044,0.159,326,0.341,697,0.338,691,0.022,45,0.139,285
63183019,1228,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Orb,BORDERLANDS,Thaldrak Battlehammer,2131,0.165,351,0.355,757,0.329,701,0.004,8,0.147,314
63199802,1229,COMMISSIONS,SUMMONING DEVICE,Gundren Rockseeker,RING,Ring of Air Elemental Command,MYTHAL,Arentian Mythrandius,2040,0.175,357,0.369,752,0.339,692,0.002,5,0.115,234
63332950,1230,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Potter’s tools ,BORDERLANDS,Thaldrak Battlehammer,2178,0.145,315,0.334,727,0.349,761,0.013,28,0.159,347
63336081,1231,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,WIND INSTRUMENT,Pan flute,BORDERLANDS,Thaldrak Battlehammer,2125,0.143,304,0.380,807,0.329,699,0.018,39,0.130,276
63357795,1232,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Restorative Ointment,MYTHAL,Arentian Mythrandius,2104,0.131,275,0.382,804,0.338,711,0.011,23,0.138,291
63405689,1233,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Pipe of Smoke Monsters,SABLE,Nundro Rockseeker,2039,0.186,379,0.349,712,0.305,622,0.024,48,0.136,278
63460913,1234,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CONTAINER,Chest of Preserving,BORDERLANDS,Thaldrak Battlehammer,2025,0.142,287,0.392,793,0.349,707,0.003,6,0.115,232
63481073,1235,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Leatherworker’s tools ,U.N.N.,Ruralion Baeneduren,1907,0.189,361,0.346,660,0.313,597,0.009,18,0.142,271
63490165,1236,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Psychic Resistance,SABLE,Nundro Rockseeker,2168,0.144,313,0.400,867,0.296,642,0.017,36,0.143,310
63595859,1237,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Orcsplitter,SABLE,Nundro Rockseeker,2023,0.174,352,0.347,702,0.304,614,0.012,25,0.163,330
63618193,1238,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Paper Bird,ARCANTIC,Enthoril Murkywaters,1916,0.123,235,0.384,736,0.338,648,0.009,17,0.146,280
63628997,1239,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Mason’s tools ,BORDERLANDS,Thaldrak Battlehammer,1920,0.221,424,0.283,544,0.389,746,0.007,14,0.100,192
63639694,1240,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Riding Horse,BORDERLANDS,Thaldrak Battlehammer,2145,0.158,338,0.372,797,0.340,729,0.015,32,0.116,249
63644428,1241,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Morningstar ,BORDERLANDS,Thaldrak Battlehammer,6255,0.200,1252,0.459,2868,0.290,1811,0.006,38,0.046,286
63646881,1242,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Healing,MYTHAL,Arentian Mythrandius,1991,0.154,307,0.365,726,0.373,742,0.005,10,0.103,206
63692862,1243,ADVENTURING,JEWELRY,Lanec Lot,RING,Band of Loyalty,SABLE,Nundro Rockseeker,2222,0.127,283,0.369,819,0.345,767,0.013,29,0.146,324
63785484,1244,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Crystal,U.N.N.,Ruralion Baeneduren,1929,0.154,298,0.369,711,0.313,603,0.009,18,0.155,299
63862139,1245,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Nolzurs Marvelous Pigments,MYTHAL,Arentian Mythrandius,1826,0.158,288,0.318,580,0.362,661,0.022,41,0.140,256
63909025,1246,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Prosthetic Limb,ARCANTIC,Enthoril Murkywaters,1906,0.155,296,0.357,680,0.359,685,0.010,20,0.118,225
63928053,1247,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Scroll Level 8,ARCANTIC,Enthoril Murkywaters,2026,0.163,331,0.416,842,0.307,621,0.004,9,0.110,223
64025976,1248,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,STAFF,Staff of Defense,MYTHAL,Arentian Mythrandius,1870,0.136,254,0.333,623,0.392,733,0.015,28,0.124,232
64189243,1249,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,CLOTHING,Military Camoflage (Snow),U.N.N.,Ruralion Baeneduren,1997,0.126,252,0.312,623,0.403,804,#VALUE!,NA,0.159,318
64202521,1250,LUXURY SPECIALTIES,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Riding Dinosaur,BORDERLANDS,Thaldrak Battlehammer,1853,0.152,281,0.358,664,0.323,599,0.017,32,0.149,277
64327019,1251,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Radiant Resistance,SABLE,Nundro Rockseeker,2756,0.124,343,0.513,1415,0.238,655,0.009,26,0.115,317
64345379,1252,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Feather of Diatryma Summoning,SABLE,Nundro Rockseeker,2000,0.148,295,0.342,684,0.372,743,0.014,28,0.125,250
64390253,1253,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,GOGGLES,Eyes of the Eagle,RED CURTAIN,Siras Invictus,1826,0.123,225,0.346,631,0.334,609,0.020,36,0.178,325
64422794,1254,ADVENTURING,JEWELRY,Lanec Lot,RING,Ring of Warmth,BORDERLANDS,Thaldrak Battlehammer,1760,0.178,314,0.333,586,0.363,639,0.006,11,0.119,210
64443567,1255,LUXURY SPECIALTIES,SUMMONING DEVICE,Gundren Rockseeker,SUMMONING DEVICE,Elemental Gem,SABLE,Nundro Rockseeker,2110,0.139,293,0.379,799,0.321,677,0.011,24,0.150,317
64492758,1256,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Hook of Fishers Delight,RED CURTAIN,Siras Invictus,2174,0.135,293,0.394,857,0.322,699,0.012,27,0.137,298
64556694,1257,ADVENTURING,MUSICAL INSTRUMENT,Balthazaar Viscari,STRING INSTRUMENT,Canaith mandolin,ARCANTIC,Enthoril Murkywaters,2034,0.156,317,0.352,716,0.361,735,0.008,16,0.123,250
64692635,1258,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,ARMOUR OTHER,Armour of Invulnerability,U.N.N.,Ruralion Baeneduren,2132,0.130,277,0.358,763,0.332,707,0.022,47,0.159,338
64698005,1259,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Bit & Bridle,U.N.N.,Ruralion Baeneduren,2018,0.136,274,0.368,742,0.342,690,0.020,41,0.134,271
64732409,1260,COMMISSIONS,JEWELRY,Lanec Lot,AMULET / NECKLACE,Necklace of Prayer Beads,MYTHAL,Arentian Mythrandius,1967,0.166,326,0.358,705,0.349,687,0.012,24,0.114,225
64830455,1261,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Crystal,RED CURTAIN,Siras Invictus,1909,0.147,280,0.322,614,0.362,692,0.014,26,0.156,297
64882316,1262,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,LIGHT ARMOUR,Studded leather armour,U.N.N.,Ruralion Baeneduren,6014,0.192,1156,0.327,1969,0.328,1972,0.007,41,0.146,876
64912584,1263,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Gavel of the Venn Rune,SABLE,Nundro Rockseeker,2242,0.153,342,0.340,762,0.355,797,0.010,23,0.142,318
64929611,1264,COMMISSIONS,SUMMONING DEVICE,Gundren Rockseeker,RING,Ring of Earth Elemental Command,RED CURTAIN,Siras Invictus,1825,0.139,254,0.352,643,0.351,640,0.016,30,0.141,258
64965298,1265,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Boomerang +3,RED CURTAIN,Siras Invictus,1828,0.147,269,0.353,645,0.358,655,0.012,22,0.130,237
65031263,1266,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Cart,BORDERLANDS,Thaldrak Battlehammer,2140,0.141,302,0.406,869,0.324,693,0.011,24,0.118,252
65053857,1267,ADVENTURING,TOOLS & KITS,Kay Glimshine,GAMING SET,Dice set,RED CURTAIN,Siras Invictus,1919,0.152,291,0.353,678,0.339,650,0.016,31,0.140,269
65135836,1268,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Wave,U.N.N.,Ruralion Baeneduren,3094,0.128,397,0.370,1144,0.405,1252,0.007,21,0.090,280
65163824,1269,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Spell Gem (Quartz),RED CURTAIN,Siras Invictus,1881,0.128,241,0.377,710,0.358,674,0.003,5,0.133,251
65238164,1270,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,SIMPLE RANGED WEAPON,Dwarven Thrower,SABLE,Nundro Rockseeker,4264,0.129,549,0.557,2375,0.240,1025,0.007,31,0.067,284
65239979,1271,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,GOGGLES,Knaves Eyepatch,ARCANTIC,Enthoril Murkywaters,1930,0.127,246,0.348,671,0.367,708,0.031,59,0.127,246
65247834,1272,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Leatherworker’s tools ,RED CURTAIN,Siras Invictus,1900,0.135,257,0.372,707,0.351,666,0.004,7,0.138,263
65276561,1273,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BELT / GIRDLE,Belt of Cloud Giant Strength,BORDERLANDS,Thaldrak Battlehammer,2064,0.151,312,0.345,713,0.391,807,0.002,4,0.110,228
65307467,1274,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Whip ,BORDERLANDS,Thaldrak Battlehammer,2521,0.115,289,0.478,1204,0.301,758,0.010,25,0.097,245
65319782,1275,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Breathing Bubble,SABLE,Nundro Rockseeker,2241,0.144,323,0.352,789,0.352,788,0.016,35,0.137,306
65343743,1276,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,IOUN STONE,Ioun Stone - Vitality,RED CURTAIN,Siras Invictus,1877,0.153,287,0.370,695,0.283,531,0.014,27,0.180,337
65431132,1277,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Calligraphers supplies ,BORDERLANDS,Thaldrak Battlehammer,2061,0.122,252,0.344,709,0.394,813,0.021,43,0.118,244
65476529,1278,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Shadowfell Brand Tattoo Enchantment,ARCANTIC,Enthoril Murkywaters,1858,0.136,252,0.369,685,0.350,651,0.008,14,0.138,256
65480297,1279,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Flail ,BORDERLANDS,Thaldrak Battlehammer,2858,0.125,356,0.406,1159,0.345,985,0.007,21,0.118,337
65558127,1280,LUXURY SPECIALTIES,JEWELRY,Lanec Lot,RING,Ring of Shooting Stars,SABLE,Nundro Rockseeker,1691,0.159,269,0.323,546,0.354,598,0.018,31,0.146,247
65562326,1281,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Nolzurs Marvelous Pigments,RED CURTAIN,Siras Invictus,1904,0.164,312,0.388,739,0.328,625,0.014,26,0.106,202
65689819,1282,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Moon-Touched 1H-Sword,RED CURTAIN,Siras Invictus,2163,0.148,320,0.263,569,0.448,969,0.012,25,0.129,280
65721662,1283,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Thieves’ tools ,RED CURTAIN,Siras Invictus,1824,0.141,257,0.343,625,0.353,643,0.003,6,0.161,293
65856437,1284,LUXURY SPECIALTIES,POTIONS & SCROLLS,Bruno Notlot,POTIONS & ALCHEMY,Potion of Diminution,SABLE,Nundro Rockseeker,2149,0.161,346,0.294,632,0.382,821,0.006,13,0.157,337
65907665,1285,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Libram of Souls & Flesh,SABLE,Nundro Rockseeker,2041,0.154,315,0.370,755,0.366,747,0.012,25,0.098,199
65990749,1286,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Absorption,MYTHAL,Arentian Mythrandius,1895,0.139,263,0.378,717,0.319,604,0.008,16,0.156,295
66012354,1287,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,WAND,Wand of Secrets,ARCANTIC,Enthoril Murkywaters,2001,0.138,276,0.343,687,0.372,745,0.018,36,0.128,257
66086816,1288,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Living Medium Armour,SABLE,Nundro Rockseeker,2181,0.131,286,0.399,871,0.313,682,0.033,73,0.123,269
66090327,1289,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,BOOTS,Boots of Speed,SABLE,Nundro Rockseeker,2177,0.149,324,0.329,716,0.361,786,0.037,80,0.124,271
66184064,1290,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MEDIUM ARMOUR,Dragonguard,U.N.N.,Ruralion Baeneduren,2467,0.099,245,0.486,1198,0.299,738,0.011,27,0.105,259
66195015,1291,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Signal whistle on string,RED CURTAIN,Siras Invictus,2081,0.160,334,0.353,735,0.351,731,0.012,26,0.123,255
66237185,1292,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Cartographers Map Case,SABLE,Nundro Rockseeker,2108,0.139,293,0.377,794,0.339,715,0.005,10,0.140,296
66244208,1293,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Nine Lives Stealer,SABLE,Nundro Rockseeker,2051,0.154,315,0.377,774,0.362,743,0.010,20,0.097,199
66301189,1294,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,BOOTS,Slippers of Spider Climbing,SABLE,Nundro Rockseeker,2229,0.133,296,0.389,866,0.350,780,0.010,22,0.119,265
66314468,1295,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of the Pact Keeper +3,U.N.N.,Ruralion Baeneduren,2091,0.179,374,0.332,695,0.344,719,0.014,29,0.131,274
66314541,1296,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOL KITS,Disguise kit ,U.N.N.,Ruralion Baeneduren,1835,0.170,312,0.345,633,0.319,585,0.024,44,0.142,261
66370965,1297,ADVENTURING,TOOLS & KITS,Kay Glimshine,SURVIVAL & WILDERNESS,Fishing tackle ,U.N.N.,Ruralion Baeneduren,2201,0.163,358,0.325,715,0.353,776,0.024,52,0.136,300
66382649,1298,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Lamp ,BORDERLANDS,Thaldrak Battlehammer,1986,0.187,371,0.347,689,0.320,635,0.007,13,0.140,278
66430510,1299,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Hammer ,BORDERLANDS,Thaldrak Battlehammer,2066,0.110,227,0.368,761,0.327,676,0.027,55,0.168,347
66433042,1300,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Shard of the Ise Rune,BORDERLANDS,Thaldrak Battlehammer,2032,0.185,375,0.344,700,0.345,701,0.006,13,0.120,243
66460368,1301,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Feather Token (Anchor),ARCANTIC,Enthoril Murkywaters,2163,0.168,363,0.342,740,0.343,741,0.012,25,0.136,294
66468586,1302,COMMISSIONS,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Spellbottle,SABLE,Nundro Rockseeker,1920,0.175,336,0.322,618,0.342,656,0.013,25,0.148,285
66473255,1303,LUXURY SPECIALTIES,ANIMALS & TRANSPORTATION,Shade Tabaxii,VEHICLE,Horseshoes of a Zephyr,ARCANTIC,Enthoril Murkywaters,2000,0.154,308,0.393,786,0.291,582,0.015,30,0.147,294
66473406,1304,ADVENTURING,POTIONS & SCROLLS,Bruno Notlot,SCROLL,Paper (one package) ,BORDERLANDS,Thaldrak Battlehammer,2056,0.109,225,0.416,855,0.329,676,0.014,29,0.132,271
66519661,1305,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,MAGIC UTILITY,Periapt of Wound Closure,U.N.N.,Ruralion Baeneduren,1938,0.150,291,0.338,656,0.335,649,0.025,49,0.151,293
66677922,1306,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Longsword ,U.N.N.,Ruralion Baeneduren,1944,0.147,285,0.387,752,0.307,597,0.012,24,0.147,286
66797511,1307,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,WEAPON OTHER,Weapon +1,SABLE,Nundro Rockseeker,5644,0.075,424,0.468,2642,0.395,2230,0.004,25,0.057,323
66865783,1308,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Whip ,U.N.N.,Ruralion Baeneduren,2579,0.124,320,0.486,1254,0.263,677,0.009,24,0.118,304
66895019,1309,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,MARTIAL RANGED WEAPON,Composite Longbow,BORDERLANDS,Thaldrak Battlehammer,2435,0.141,344,0.376,916,0.349,851,0.016,40,0.117,284
66903577,1310,ADVENTURING,ANIMALS & TRANSPORTATION,Shade Tabaxii,MOUNT,Military Saddle,RED CURTAIN,Siras Invictus,2056,0.168,345,0.322,663,0.371,762,0.011,22,0.128,264
66910382,1311,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SPELL FOCUS,Hat of Wizardry,RED CURTAIN,Siras Invictus,2112,0.156,330,0.375,793,0.342,723,0.012,25,0.114,241
66920496,1312,ADVENTURING,TOOLS & KITS,Kay Glimshine,TOOLS,Chalk (Box of 50),BORDERLANDS,Thaldrak Battlehammer,2039,0.121,246,0.387,789,0.319,651,0.007,15,0.166,338
66989590,1313,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Bead of Refreshment,BORDERLANDS,Thaldrak Battlehammer,1833,0.120,220,0.378,693,0.381,698,0.013,24,0.108,198
67031559,1314,LUXURY SPECIALTIES,ADVENTURING EQUIPMENT,Bubbles,ROD,Rod of Security,BORDERLANDS,Thaldrak Battlehammer,1794,0.148,265,0.370,663,0.319,573,0.010,18,0.153,275
67043039,1315,LUXURY SPECIALTIES,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Sword of Wounding,ARCANTIC,Enthoril Murkywaters,1933,0.174,337,0.356,688,0.360,695,0.011,22,0.099,191
67119338,1316,ADVENTURING,ARMS & ARMOUR,T'avin T'soban,SIMPLE MELEE WEAPON,Spear,RED CURTAIN,Siras Invictus,4438,0.066,293,0.417,1852,0.323,1433,0.115,509,0.079,351
67240917,1317,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Bead of Nourishment,ARCANTIC,Enthoril Murkywaters,2277,0.149,339,0.381,867,0.290,661,0.030,68,0.150,342
67297721,1318,ADVENTURING,ADVENTURING EQUIPMENT,Bubbles,SURVIVAL & WILDERNESS,Tinderbox ,BORDERLANDS,Thaldrak Battlehammer,1919,0.161,309,0.408,782,0.306,588,0.024,46,0.101,194
67331698,1319,COMMISSIONS,ARMS & ARMOUR,T'avin T'soban,MARTIAL MELEE WEAPON,Wave,U.N.N.,Ruralion Baeneduren,3025,0.080,243,0.386,1168,0.432,1308,0.011,33,0.090,273
